2203|Shadow of a Doubt|m.0k46n
2204|Saboteur|m.05css_
2205|Mr. & Mrs. Smith|m.05c9y8
2206|Suspicion|m.0jz89
2207|Jamaica Inn|m.093ptf
2208|Lady Vanishes, The|m.0287gvq
2209|Young and Innocent|m.02k_h
2210|Sabotage|m.01kr6y
2211|Secret Agent|m.01qxtc
2212|Man Who Knew Too Much, The|m.075cp1
2213|Waltzes from Vienna|m.05df0c
2214|Number Seventeen|m.05hh1p
2215|Rich and Strange|m.05hh3h
2216|Skin Game, The|m.01pplf
2217|Elstree Calling|m.0bs_mc
2218|Juno and Paycock|m.026z1vy
2219|Murder!|m.05hh4b
2220|Manxman, The|m.01qv2_
2221|Blackmail|m.04l1sb
2222|Champagne|m.05kkgj
2223|Farmer's Wife, The|m.03y_wr
2224|Downhill|m.05h7hj
2225|Easy Virtue|m.05kkd0
2226|Ring, The|m.05gj61
2227|Lodger, The|m.01q66w
2228|Mountain Eagle, The|
2229|Pleasure Garden, The|m.03rzfj
2230|Always Tell Your Wife|
2231|Rounders|m.03qbfb
2232|Cube|m.0211pk
2233|Digging to China|m.0d_8ng
2234|Let's Talk About Sex|m.0gyftr
2235|One Man's Hero|m.07wsr5
2236|Simon Birch|m.070m8v
2237|Without Limits|m.0c8nn5
2238|Seven Beauties (Pasqualino Settebellezze)|m.015q_8
2239|Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto)|m.06qdr4
2240|My Bodyguard|m.082dqx
2241|Class|m.01_41z
2242|Grandview, U.S.A.|m.06bk1y
2243|Broadcast News|m.0yx1m
2244|Allnighter, The|m.05lqjv
2245|Working Girl|m.0yyn5
2246|Stars and Bars|m.04jb_w7
2247|Married to the Mob|m.04x4p6
2248|Say Anything...|m.02vwqb
2249|My Blue Heaven|m.04y1y1
2250|Men Don't Leave|m.03hhy4n
2251|Cabinet of Dr. Ramirez, The|m.0hz6x03
2252|Hero|m.04dly_
2253|Toys|m.02g_hn
2254|Choices|m.04j34p2
2255|Young Doctors in Love|m.026wc9d
2256|Parasite|m.0bz8jz
2257|No Small Affair|m.027dhxw
2258|Master Ninja I|
2259|Blame It on Rio|m.08td4n
2260|Wisdom|m.0fhrjv
2261|One Crazy Summer|m.08wdns
2262|About Last Night...|m.03rl2l
2263|Seventh Sign, The|m.03n4l3
2264|We're No Angels|m.02qjkdz
2265|Nothing But Trouble|m.0c6vx0
2266|Butcher's Wife, The|m.06lks5
2267|Mortal Thoughts|m.0278j53
2268|Few Good Men, A|m.051zy_b
2269|Indecent Proposal|m.03jksy
2270|Century of Cinema, A|m.07fhkg
2271|Permanent Midnight|m.04y2j6
2272|One True Thing|m.04jw07
2273|Rush Hour|m.02gpkt
2274|Lilian's Story|m.04j338_
2275|Six-String Samurai|m.04p5x8
2276|Soldier's Daughter Never Cries, A|m.0f9l58
2277|Somewhere in the City|m.04j2fz2
2278|Ronin|m.015qnh
2279|Urban Legend|m.03rhhk
2280|Clay Pigeons|m.0fkn6k
2281|Monument Ave.|m.057g9z
2282|Pecker|m.05xy5f
2283|Sheltering Sky, The|m.04q1s3t
2284|Bandit Queen|m.02jsh9
2285|If....|m.02wk56
2286|Fiendish Plot of Dr. Fu Manchu, The|m.053rvr
2287|Them!|m.02vt5c
2288|Thing, The|m.07k_8
2289|Player, The|m.01_456
2290|Stardust Memories|m.026vlj
2291|Edward Scissorhands|m.01s3vk
2292|Overnight Delivery|m.07_1w_
2293|Shadrach|m.02wvl5h
2294|Antz|m.01dc46
2295|Impostors, The|m.09k9q2
2296|Night at the Roxbury, A|m.0137wc
2297|What Dreams May Come|m.032zq6
2298|Strangeland|m.0bfvgz
2299|Battle of the Sexes, The|m.02q8p71
2300|Producers, The|m.0k2xc
2301|History of the World: Part I|m.0291gk
2302|My Cousin Vinny|m.01v_40
2303|Nashville|m.0j_t1
2304|Love Is the Devil|m.0cxw2d
2305|Slam|m.0b1dth
2306|Holy Man|m.09w7d0
2307|One Tough Cop|m.043nnrm
2308|Detroit 9000|m.02r39kf
2309|Inheritors, The (Die Siebtelbauern)|m.064svq7
2310|Mighty, The|m.02p2hxv
2311|2010|m.04gcyg
2312|Children of a Lesser God|m.0sxnd
2313|Elephant Man, The|m.0qmd5
2314|Beloved|m.033dbw
2315|Bride of Chucky|m.02ml14
2316|Practical Magic|m.0m9tw
2317|Alarmist, The|m.0c_2_y
2318|Happiness|m.03jr46
2319|Reach the Rock|m.02pkhhk
2320|Apt Pupil|m.0h4lv
2321|Pleasantville|m.029zqn
2322|Soldier|m.036g88
2323|Cruise, The|m.051q1k
2324|Life Is Beautiful (La Vita è bella)|m.011yrp
2325|Orgazmo|m.023q01
2326|Shattered Image|m.0g5rsx1
2327|Tales from the Darkside: The Movie|m.02t4wl
2328|Vampires|m.03vyjr
2329|American History X|m.0170z3
2330|Hands on a Hard Body|m.027dbtt
2331|Living Out Loud|m.0kvh49
2332|Belly|m.06ghth
2333|Gods and Monsters|m.0170xl
2334|Siege, The|m.06sfk6
2335|Waterboy, The|m.01x_hw
2336|Elizabeth|m.011yr9
2337|Velvet Goldmine|m.02s4l6
2338|I Still Know What You Did Last Summer|m.030bcl
2339|I'll Be Home For Christmas|m.06rk_s
2340|Meet Joe Black|m.035bcl
2341|Dancing at Lughnasa|m.04crrd7
2342|Hard Core Logo|m.02w9m9
2343|Naked Man, The|m.03hlkqs
2344|Runaway Train|m.016kn6
2345|Desert Bloom|m.06znvc9
2346|Stepford Wives, The|m.07ftpp
2347|Pope of Greenwich Village, The|m.0bf1fd
2348|Sid and Nancy|m.01ndgk
2349|Mona Lisa|m.016ks5
2350|Heart Condition|m.0bngmw
2351|Nights of Cabiria (Le Notti di Cabiria)|m.05r237
2352|Big Chill, The|m.02nnnl
2353|Enemy of the State|m.032sl_
2354|Rugrats Movie, The|m.056qgs
2355|Bug's Life, A|m.02c7k4
2356|Celebrity|m.03m8y5
2357|Central Station (Central do Brasil)|m.04jvy0
2358|Savior|m.03ffzz
2359|Waking Ned Devine|m.09z625
2360|Celebration, The (Festen)|m.05cjh_
2361|Pink Flamingos|m.01vg8l
2362|Glen or Glenda|m.03fx1
2363|Godzilla (Gojira)|m.034__
2364|Godzilla (Gojira)|m.0350g
2365|King Kong vs. Godzilla (Kingukongu tai Gojira)|m.034xh
2366|King Kong|m.048rn
2367|King Kong|m.02ktj7
2368|King Kong Lives|m.08lzxj
2369|Desperately Seeking Susan|m.06fht6
2370|Emerald Forest, The|m.0d7wvs
2371|Fletch|m.07h4yp
2372|Fletch Lives|m.0dycv7
2373|Red Sonja|m.08ck1h
2374|Gung Ho|m.09hfyy
2375|Money Pit, The|m.05bvl9
2376|View to a Kill, A|m.02sg5v
2377|Lifeforce|m.0583hr
2378|Police Academy|m.0fm5t9
2379|Police Academy 2: Their First Assignment|m.046kxx
2380|Police Academy 3: Back in Training|m.09hjcp
2381|Police Academy 4: Citizens on Patrol|m.0c51by
2382|Police Academy 5: Assignment: Miami Beach|m.05mvpy
2383|Police Academy 6: City Under Siege|m.0fm5xf
2384|Babe: Pig in the City|m.02rfs1
2385|Home Fries|m.056hzw
2386|Jerry Springer: Ringmaster|m.0h0r0b
2387|Very Bad Things|m.05dss7
2388|Steam: The Turkish Bath (Hamam)|m.019237
2389|Psycho|m.0c9t0y
2390|Little Voice|m.06tydt
2391|Simple Plan, A|m.0fy34l
2392|Jack Frost|m.06s5ct
2393|Star Trek: Insurrection|m.014nq4
2394|Prince of Egypt, The|m.02ctc6
2395|Rushmore|m.024lt6
2396|Shakespeare in Love|m.0m313
2397|Mass Appeal|m.05mrntz
2398|Miracle on 34th Street|m.0ktx_
2399|Santa Claus: The Movie|m.079xmk
2400|Prancer|m.02qmn45
2401|Pale Rider|m.01l310
2402|Rambo: First Blood Part II|m.02scbv
2403|First Blood|m.03kfz0
2404|Rambo III|m.04cbbz
2405|Jewel of the Nile, The|m.0884wb
2406|Romancing the Stone|m.02rxf6
2407|Cocoon|m.03r58n
2408|Cocoon: The Return|m.03r591
2409|Rocky II|m.0135_9
2410|Rocky III|m.013vbq
2411|Rocky IV|m.0q9sg
2412|Rocky V|m.0140g4
2413|Clue|m.0hqdd
2414|Young Sherlock Holmes|m.04rg8v
2415|Violets Are Blue...|m.03qndfm
2416|Back to School|m.0414j6
2417|Heartburn|m.06hr1m
2418|Nothing in Common|m.05l7bl
2419|Extremities|m.0blms6
2420|Karate Kid, The|m.0mmbb
2421|Karate Kid, Part II, The|m.046kzn
2422|Karate Kid III, The|m.075ztz
2423|Christmas Vacation|m.048f00
2424|You've Got Mail|m.014zwb
2425|General, The|m.09rt72
2426|Theory of Flight, The|m.06cx3t
2427|Thin Red Line, The|m.011ysn
2428|Faculty, The|m.01svry
2429|Mighty Joe Young|m.0fr63l
2430|Mighty Joe Young|m.05hbry
2431|Patch Adams|m.04kkz8
2432|Stepmom|m.05j6kk
2433|Civil Action, A|m.04x4vj
2434|Down in the Delta|m.026g2gb
2435|Hurlyburly|m.03hj492
2436|Tea with Mussolini|m.03sd_5
2437|Wilde|m.04f_y7
2438|Outside Ozona|m.0fv_7p
2439|Affliction|m.0170yd
2440|Another Day in Paradise|m.098fq7
2441|Hi-Lo Country, The|m.02w97lh
2442|Hilary and Jackie|m.02chhq
2443|Playing by Heart|m.03qcvl
2444|24 7: Twenty Four Seven|m.076x850
2445|At First Sight|m.079cts
2446|In Dreams|m.08fckt
2447|Varsity Blues|m.05nxmf
2448|Virus|m.093_k0
2449|Garbage Pail Kids Movie, The|m.0c3w0sx
2450|Howard the Duck|m.0g9yrw
2451|Gate, The|m.03yztj
2452|Gate II: Trespassers, The|m.03gtdqx
2453|Boy Who Could Fly, The|m.06syb7
2454|Fly, The|m.02p8gn
2455|Fly, The|m.02bqxb
2456|Fly II, The|m.03383d
2457|Running Scared|m.06j0g0
2458|Armed and Dangerous|m.03gln9
2459|Texas Chainsaw Massacre, The|m.07bw7
2460|Texas Chainsaw Massacre 2, The|m.023hhp
2461|Leatherface: Texas Chainsaw Massacre III|m.07rhl9
2462|Return of the Texas Chainsaw Massacre, The|m.080bbt
2463|Ruthless People|m.032cgb
2464|Trick or Treat|m.0kv0l0
2465|Deadly Friend|m.06z5rr
2466|Belizaire the Cajun|m.03d2q5g
2467|Name of the Rose, The|m.0f4m2z
2468|Jumpin' Jack Flash|m.088jb3
2469|Peggy Sue Got Married|m.01kp5s
2470|Crocodile Dundee|m.01wzyq
2471|Crocodile Dundee II|m.047ndx
2472|Tough Guys|m.07bxql
2473|Soul Man|m.06pgf2
2474|Color of Money, The|m.016kpn
2475|52 Pick-Up|m.02p4c1j
2476|Heartbreak Ridge|m.05fc58
2477|Firewalker|m.0dxmhp
2478|Three Amigos!|m.03nnzk
2479|Gloria|m.02vwt8v
2480|Dry Cleaning (Nettoyage à sec)|m.04j32rp
2481|My Name Is Joe|m.050x9r
2482|Still Crazy|m.07c29b
2483|Day of the Beast, The (El Día de la bestia)|m.07zc2f
2484|Tinseltown|m.09vp2wd
2485|She's All That|m.041s4z
2486|24-hour Woman|m.09v9jb_
2487|Blood, Guts, Bullets and Octane|m.05mfhj
2488|Peeping Tom|m.025gb_
2489|Spanish Fly|
2490|Payback|m.0639hk
2491|Simply Irresistible|m.03ynx1
2492|20 Dates|m.04yb7k4
2493|Harmonists, The|m.05q8hrw
2494|Last Days, The|m.07q36g
2495|Fantastic Planet, The (La Planète sauvage)|m.073qxn
2496|Blast from the Past|m.06w5c6
2497|Message in a Bottle|m.06n4_l
2498|My Favorite Martian|m.026hpg_
2499|God Said 'Ha!'|m.051rk5c
2500|Jawbreaker|m.09n0nb
2501|October Sky|m.046vs6
2502|Office Space|m.0nrnk
2503|Apple, The (Sib)|m.02vqgl4
2504|200 Cigarettes|m.03258s
2505|8MM|m.04wzkz
2506|Other Sister, The|m.0gynbw
2507|Breakfast of Champions|m.08zjv6
2508|Breaks, The|m.02ql9h8
2509|Eight Days a Week|m.0flycm
2510|Just the Ticket|
2511|Long Goodbye, The|m.09qpxm
2512|Ballad of Narayama, The (Narayama Bushiko)|m.0dndpx
2513|Pet Sematary|m.0c_194
2514|Pet Sematary II|m.08jh6n
2515|Children of the Corn II: The Final Sacrifice|m.084wv5
2516|Children of the Corn III|m.0855gb
2517|Christine|m.06k4hg
2518|Night Shift|m.02mh4b
2519|House on Haunted Hill|m.02ycfn
2520|Airport|m.0pd57
2521|Airport 1975|m.06r71t
2522|Airport '77|m.043wvb
2523|Rollercoaster|m.069ttn
2524|Towering Inferno, The|m.0ptxj
2525|Alligator|m.0cwjsr
2526|Meteor|m.03_sd3
2527|Westworld|m.02cp5f
2528|Logan's Run|m.0fb2ky
2529|Planet of the Apes|m.0k2r1
2530|Beneath the Planet of the Apes|m.013szf
2531|Battle for the Planet of the Apes|m.034rv2
2532|Conquest of the Planet of the Apes|m.0308n2
2533|Escape from the Planet of the Apes|m.01s7vd
2534|Avalanche|m.09gffnn
2535|Earthquake|m.02kg37
2536|Concorde: Airport '79, The|m.07bmgl
2537|Beyond the Poseidon Adventure|m.08b79b
2538|Dancemaker|m.04_17wp
2539|Analyze This|m.03s5lz
2540|Corruptor, The|m.02lw11
2541|Cruel Intentions|m.0n6ds
2542|Lock, Stock & Two Smoking Barrels|m.01dvbd
2543|Six Ways to Sunday|m.0bvh0q
2544|School of Flesh, The (L' École de la chair)|m.080dh92
2545|Relax... It's Just Sex|m.0281qyl
2546|Deep End of the Ocean, The|m.02z227h
2547|Harvest|m.04j2xzg
2548|Rage: Carrie 2, The|m.072w70
2549|Wing Commander|m.034g6c
2550|Haunting, The|m.03srb9
2551|Dead Ringers|m.03f7xg
2552|My Boyfriend's Back|m.040044
2553|Village of the Damned|m.05r1cs
2554|Children of the Damned|m.0d2st0
2555|Baby Geniuses|m.073r4f
2556|Telling You|m.076tx2l
2557|I Stand Alone (Seul contre tous)|m.0962k_
2558|Forces of Nature|m.0b21hk
2559|King and I, The|m.0grkhm
2560|Ravenous|m.03kmz8
2561|True Crime|m.094zrc
2562|Bandits|m.05h2d6d
2563|Beauty|m.08fsgq
2564|Empty Mirror, The|m.08y01n
2565|King and I, The|m.0bcndz
2566|Doug's 1st Movie|m.051q72
2567|EDtv|m.02_1sj
2568|Mod Squad, The|m.08yf3q
2569|Among Giants|m.051r934
2570|Walk on the Moon, A|m.0337zb
2571|Matrix, The|m.07cz2
2572|10 Things I Hate About You|m.023m3f
2573|Tango|m.0dvlrx
2574|Out-of-Towners, The|m.0djg6j
2575|Dreamlife of Angels, The (La Vie rêvée des anges)|m.0989xw
2576|Love, etc.|m.0b_tyz6
2577|Metroland|m.042vk0
2578|Sticky Fingers of Time, The|m.04j1mz3
2579|Following|m.047gphb
2580|Go|m.02slnt
2581|Never Been Kissed|m.06ksnc
2582|Twin Dragons (Shuang long hui)|m.0nhf92v
2583|Cookie's Fortune|m.0bpbhm
2584|Foolish|m.05s_rg0
2585|Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)|m.04nyc_
2586|Goodbye, Lover|m.03cdp4n
2587|Life|m.05mc0v
2588|Clubland|m.0bfs1nz
2589|Friends & Lovers|m.0d_z8w
2590|Hideous Kinky|m.0dtp46
2591|Jeanne and the Perfect Guy (Jeanne et le garçon formidable)|m.0bggk69
2592|Joyriders, The|m.04j1j3y
2593|Monster, The (Il Mostro)|m.08p939
2594|Open Your Eyes (Abre los ojos)|m.032940
2595|Photographer (Fotoamator)|m.09v6dl5
2596|SLC Punk!|m.01915h
2597|Lost & Found|m.08m7pl
2598|Pushing Tin|m.04z92b
2599|Election|m.032_wv
2600|eXistenZ|m.01r92q
2601|Little Bit of Soul, A|m.04j344q
2602|Mighty Peking Man (Hsing hsing wang)|m.06dw0d
2603|Nô|m.07f9g6
2604|Let it Come Down: The Life of Paul Bowles|m.04svqw2
2605|Entrapment|m.01pgrh
2606|Idle Hands|m.081tgq
2607|Get Real|m.07whr3
2608|Heaven|m.0crrlnn
2609|King of Masks, The (Bian Lian)|m.027vjt1
2610|Three Seasons|m.06hzfh
2611|Winslow Boy, The|m.0fwhxl
2612|Mildred Pierce|m.0cy__l
2613|Night of the Comet|m.077_8t
2614|Chopping Mall (a.k.a. Killbots)|m.0b2fqf
2615|My Science Project|m.07d30r
2616|Dick Tracy|m.035_2h
2617|Mummy, The|m.01ln5z
2618|Castle, The|m.0740p5
2619|Mascara|m.04j2jd4
2620|This Is My Father|m.0404xj0
2621|Xiu Xiu: The Sent-Down Girl (Tian yu)|m.08chpb
2622|Midsummer Night's Dream, A|m.0fzm0g
2623|Trippin'|m.0fvxq6
2624|After Life|m.027m1_
2625|Black Mask (Hak hap)|m.0956wg
2626|Edge of Seventeen|m.0dlq2w
2627|Endurance|m.03h0vs1
2628|Star Wars: Episode I - The Phantom Menace|m.0ddt_
2629|Love Letter, The|m.027l76k
2630|Besieged (L' Assedio)|m.0czzsg
2631|Frogs for Snakes|m.05pw5x3
2632|Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)|m.07qdbp
2633|Mummy, The|m.01ln7k
2634|Mummy, The|m.01ln7_
2635|Mummy's Curse, The|m.09jb0t
2636|Mummy's Ghost, The|m.09h37b
2637|Mummy's Hand, The|m.09g8dv
2638|Mummy's Tomb, The|m.09gkpz
2639|Mommie Dearest|m.06krf3
2640|Superman|m.01_mdl
2641|Superman II|m.042fgh
2642|Superman III|m.042g97
2643|Superman IV: The Quest for Peace|m.024mxd
2644|Dracula|m.04193s
2645|Dracula|
2646|House of Dracula|m.094ff_
2647|House of Frankenstein|m.094f4n
2648|Frankenstein|m.0jqzt
2649|Son of Frankenstein|m.06vwp4
2650|Ghost of Frankenstein, The|m.094c_h
2651|Frankenstein Meets the Wolf Man|m.094d7k
2652|Curse of Frankenstein, The|m.05wq1m
2653|Son of Dracula|m.094dnx
2654|Wolf Man, The|m.03qpr2
2655|Howling II: Your Sister Is a Werewolf|m.08b9wj
2656|Tarantula|m.0cnckg
2657|Rocky Horror Picture Show, The|m.06cgf
2658|Flying Saucer, The|m.06z50f
2659|It Came from Hollywood|m.07qhwl
2660|Thing From Another World, The|m.0k4lt
2661|It Came from Outer Space|m.06dskb
2662|War of the Worlds, The|m.02mmvd
2663|It Came from Beneath the Sea|m.03kws6
2664|Invasion of the Body Snatchers|m.0jvx7
2665|Earth Vs. the Flying Saucers|m.06j3vq
2666|It Conquered the World|m.057trs
2667|Mole People, The|m.08_93g
2668|Swamp Thing|m.0ff0ht
2669|Pork Chop Hill|m.03w54r
2670|Run Silent, Run Deep|m.0g5w26f
2671|Notting Hill|m.01cz7r
2672|Thirteenth Floor, The|m.051n5m
2673|Eternity and a Day (Mia eoniotita ke mia mera )|m.0c1xxx
2674|Loss of Sexual Innocence, The|m.02rdlrb
2675|Twice Upon a Yesterday|m.04gqtq9
2676|Instinct|m.0cl17q
2677|Buena Vista Social Club|m.01nkyj
2678|Desert Blue|m.0bx8l5
2679|Finding North|m.0g_n1q
2680|Floating|m.04j2_gj
2681|Free Enterprise|m.074dbt
2682|Limbo|m.08l918
2683|Austin Powers: The Spy Who Shagged Me|m.01k1k4
2684|Taxman|m.04j0dfw
2685|Red Dwarf, The (Le Nain rouge)|m.04gtc1l
2686|Red Violin, The (Le Violon rouge)|m.01ffx4
2687|Tarzan|m.05sxr_
2688|General's Daughter, The|m.0779m1
2689|Get Bruce|m.04yfwwz
2690|Ideal Husband, An|m.05dptj
2691|Legend of 1900, The (Leggenda del pianista sull'oceano)|m.05zx9_
2692|Run Lola Run (Lola rennt)|m.02chjf
2693|Trekkies|m.07nhm
2694|Big Daddy|m.02hxhz
2695|Boys, The|m.08x9kx
2696|Dinner Game, The (Le Dîner de cons)|m.07s34m
2697|My Son the Fanatic|m.02pptkb
2698|Zone 39|m.04j2z0v
2699|Arachnophobia|m.01wgmz
2700|South Park: Bigger, Longer and Uncut|m.01hvjx
2701|Wild Wild West|m.01kff7
2702|Summer of Sam|m.03sxd2
2703|Broken Vessels|m.03wf8f9
2704|Lovers on the Bridge, The (Les Amants du Pont-Neuf)|m.05_lhx
2705|Late August, Early September (Fin août, début septembre)|m.04jclq5
2706|American Pie|m.07pd_j
2707|Arlington Road|m.06ys2z
2708|Autumn Tale, An (Conte d'automne)|m.0df3v_
2709|Muppets From Space|m.05353r
2710|Blair Witch Project, The|m.07byq
2711|My Life So Far|m.027ht9h
2712|Eyes Wide Shut|m.02qcr
2713|Lake Placid|m.02tcrf
2714|Wood, The|m.08r27j
2715|Velocity of Gary, The|m.02qyt90
2716|Ghostbusters|m.01d2v1
2717|Ghostbusters II|m.02x8fs
2718|Drop Dead Gorgeous|m.03kck3
2719|Haunting, The|m.03t79f
2720|Inspector Gadget|m.0bnhmx
2721|Trick|m.01w_x0
2722|Deep Blue Sea|m.044sv0
2723|Mystery Men|m.01r6s5
2724|Runaway Bride|m.065f9t
2725|Twin Falls Idaho|m.0g_hb0
2726|Killing, The|m.01pr90
2727|Killer's Kiss|m.046639
2728|Spartacus|m.0168ls
2729|Lolita|m.055b0h
2730|Barry Lyndon|m.01c9d
2731|400 Blows, The (Les Quatre cents coups)|m.01cqks
2732|Jules and Jim (Jules et Jim)|m.06r3yf
2733|Vibes|m.0mf0h
2734|Mosquito Coast, The|m.0bvrpjp
2735|Golden Child, The|m.06m7yq
2736|Brighton Beach Memoirs|m.08yv3gz
2737|Assassination|m.02w5j4m
2738|Crimes of the Heart|m.027965n
2739|Color Purple, The|m.08xvpn
2740|Kindred, The|
2741|No Mercy|m.0bdxf1
2742|Ménage (Tenue de soirée)|m.02py4nx
2743|Native Son|m.0bvmrfm
2744|Otello|m.03ccp5z
2745|Mission, The|m.02ll45
2746|Little Shop of Horrors|m.09cxm4
2747|Little Shop of Horrors, The|m.01w1ll
2748|Allan Quartermain and the Lost City of Gold|m.03ws3t
2749|Morning After, The|m.01kp4q
2750|Radio Days|m.07bxqz
2751|From the Hip|m.03ql24g
2752|Outrageous Fortune|m.060rs5
2753|Bedroom Window, The|m.09zkzj
2754|Deadtime Stories|m.0bmdzkk
2755|Light of Day|m.06gtp2
2756|Wanted: Dead or Alive|m.0999cx
2757|Frances|m.01k5yv
2758|Plenty|m.08p5l7
2759|Dick|m.04znzp
2760|Gambler, The (A Játékos)|m.0bvmpy9
2761|Iron Giant, The|m.03g7m3
2762|Sixth Sense, The|m.07j94
2763|Thomas Crown Affair, The|m.076y36
2764|Thomas Crown Affair, The|m.076y2d
2765|Acid House, The|m.0cw7q6
2766|Adventures of Sebastian Cole, The|m.0bxq_w
2767|Illuminata|m.03m4qxx
2768|Stiff Upper Lips|m.026vp49
2769|Yards, The|m.02qmsr
2770|Bowfinger|m.04_73f
2771|Brokedown Palace|m.07_by1
2772|Detroit Rock City|m.05bmcq
2773|Alice and Martin (Alice et Martin)|m.027r7fn
2774|Better Than Chocolate|m.029w99
2775|Head On|m.06sq76
2776|Marcello Mastroianni: I Remember Yes, I Remember|m.080986x
2777|Cobra|m.0c6wjv
2778|Never Talk to Strangers|m.0dpk3v
2779|Heaven Can Wait|m.0p_rk
2780|Raven, The|m.02ktq2
2781|Tingler, The|m.071j0p
2782|Pit and the Pendulum|m.0dl5mr
2783|Tomb of Ligeia, The|m.05w1b3
2784|Masque of the Red Death, The|m.0bpf1y
2785|Tales of Terror|m.08tqnz
2786|Haunted Honeymoon|m.06hcyc
2787|Cat's Eye|m.02mgcm
2788|And Now for Something Completely Different|m.02sxmw
2789|Damien: Omen II|m.06z8hq
2790|Final Conflict, The (a.k.a. Omen III: The Final Conflict)|m.07gk72
2791|Airplane!|m.0ckt6
2792|Airplane II: The Sequel|m.05v0nd
2793|American Werewolf in Paris, An|m.0372qf
2794|European Vacation|m.06116h
2795|Vacation|m.02k325
2796|Funny Farm|m.0gw2qn
2797|Big|m.016ky6
2798|Problem Child|m.01sc3m
2799|Problem Child 2|m.032xjj
2800|Little Nemo: Adventures in Slumberland|m.09fkxv
2801|Oscar and Lucinda (a.k.a. Oscar & Lucinda)|m.05p09dd
2802|Tequila Sunrise|m.03tb__
2803|Pelican Brief, The|m.0d3rz2
2804|Christmas Story, A|m.03r6_w
2805|Mickey Blue Eyes|m.040d3x
2806|Teaching Mrs. Tingle|m.03bxbk
2807|Universal Soldier: The Return|m.0c5skt
2808|Universal Soldier|m.0b84rz
2809|Love Stinks|m.07qbrc
2810|Perfect Blue|m.01rlrt
2811|With Friends Like These...|m.026mrl2
2812|In Too Deep|m.08tw1f
2813|Source, The|m.02qr8lh
2814|Bat, The|m.06gn95
2815|Iron Eagle|m.01404w
2816|Iron Eagle II|m.0gy3fy
2817|Aces: Iron Eagle III|m.0d9gml
2818|Iron Eagle IV|m.03c8yks
2819|Three Days of the Condor|m.02dcrt
2820|Hamlet|m.0h2jsjz
2821|Male and Female|m.068wqw
2822|Medicine Man|m.06m4p7
2823|Spiders, The (Die Spinnen, 1. Teil: Der Goldene See)|m.05b54l2
2824|On the Ropes|m.06qf8d
2825|Rosie|m.0gkrkhg
2826|13th Warrior, The|m.0mcrb
2827|Astronaut's Wife, The|m.06v_2g
2828|Dudley Do-Right|m.0crhxl
2829|Muse, The|m.0blfq5
2830|Cabaret Balkan (Bure Baruta)|m.0cdz6j
2831|Dog of Flanders, A|m.04j2n3w
2832|Lost Son, The|m.04j2_8m
2833|Lucie Aubrac|m.03czr72
2834|Very Thought of You, The|m.050k5z
2835|Chill Factor|m.03czjgz
2836|Outside Providence|m.0gp_gh
2837|Bedrooms & Hallways|m.07_czc
2838|I Woke Up Early the Day I Died|m.03hmvvj
2839|West Beirut (West Beyrouth)|m.052np3s
2840|Stigmata|m.04cyvf
2841|Stir of Echoes|m.05cx06
2842|Best Laid Plans|m.0b4rz4
2843|Black Cat, White Cat (Crna macka, beli macor)|m.03_wh5
2844|Minus Man, The|m.04yccl
2845|White Boys|m.04j1wgp
2846|Adventures of Milo and Otis, The|m.02hm13
2847|Only Angels Have Wings|m.064_zc
2848|Othello|m.06hhqq
2849|Queens Logic|m.03c901s
2850|Public Access|m.09s75k
2851|Saturn 3|
2852|Soldier's Story, A|m.0sxk3
2853|Communion (a.k.a. Alice, Sweet Alice/Holy Terror)|m.06dt2r
2854|Don't Look in the Basement!|m.04j34lf
2855|Nightmares|m.0705k1
2856|I Saw What You Did|m.0brjnd
2857|Yellow Submarine|m.07bzz7
2858|American Beauty|m.0c0zq
2859|Stop Making Sense|m.0545nh
2860|Blue Streak|m.034m7p
2861|For Love of the Game|m.04kkxx
2862|Caligula|m.01k8d3
2863|Hard Day's Night, A|m.01kyvd
2864|Splendor|m.0b6jfrc
2865|Sugar Town|m.0frkf7
2866|Buddy Holly Story, The|m.015wcx
2867|Fright Night|m.04857z
2868|Fright Night Part II|m.06vnxk
2869|Separation, The (La Séparation)|m.0by_rm
2870|Barefoot in the Park|m.026s_ky
2871|Deliverance|m.0pttd
2872|Excalibur|m.01l63z
2873|Lulu on the Bridge|m.07m9qh
2874|Pajama Game, The|m.02z5kmx
2875|Sommersby|m.03w2y6
2876|Thumbelina|m.09f38n
2877|Tommy|m.04jpk2
2878|Hell Night|m.0bh5bm
2879|Operation Condor (Feiying gaiwak)|m.02_s7x
2880|Operation Condor 2 (Longxiong hudi)|
2881|Double Jeopardy|m.03dyd7
2882|Jakob the Liar|m.09mjxy
2883|Mumford|m.0c57yj
2884|Dog Park|m.03960s
2885|Guinevere|m.03gr2n
2886|Adventures of Elmo in Grouchland, The|m.01fx16
2887|Simon Sez|m.0942v9
2888|Drive Me Crazy|m.09gg0t
2889|Mystery, Alaska|m.085480
2890|Three Kings|m.01bb9r
2891|Happy, Texas|m.0818hw
2892|New Rose Hotel|m.02wjqm
2893|Plunkett & MaCleane|m.0bd3g7
2894|Romance|m.02r2px
2895|Napoleon and Samantha|m.03z9g0
2896|Alvarez Kelly|m.03by_1q
